"旅次日期","旅次時段.Ex..12表示為12時00分至12時59分.","票證分類..N.IC..非電子票證..IC..電子票證.","電子票證卡種","持卡身分","搭乘路線代碼","搭乘路線名稱","附屬路線唯一代碼","附屬路線中文名稱","路線方向.0.去程.1.返程.","起站.站牌代碼","起站.站牌名稱","迄站.站牌代碼","迄站.站牌名稱","載客量","資料代表日期.yyyy.MM.dd."
"2023-01-09","21","IC","EasyCard","A","ILA0624","1792","ILA062402","1792","1","ILA116023","天送埤","ILA235097","水源地","1","2023-01-09"
"2023-01-09","18","IC","EasyCard","B","ILA0624","1792","ILA062401","1792","0","ILA115944","羅東夜市(中山公園)","ILA115965","大埔","1","2023-01-09"
"2023-01-09","8","IC","iPASS","C01","ILA0622","1766","ILA062202","1766","1","ILA115473","白石腳","ILA244683","博愛醫院","2","2023-01-09"
"2023-01-09","7","IC","EasyCard","C02","ILA0350","1799","ILA035002","1799","1","ILA235554","永樂國小","ILA297069","中山路","1","2023-01-09"
"2023-01-09","12","IC","EasyCard","C02","ILA0622","1766","ILA062202","1766","1","ILA307864","羅東轉運站","ILA302879","蘇澳轉運站","1","2023-01-09"
"2023-01-09","15","IC","EasyCard","C09","ILA0112","112","ILA011201","112","0","ILA297138","湯圍溝","ILA297017","礁溪轉運站","5","2023-01-09"
"2023-01-09","14","IC","EasyCard","C01","ILA0349","1798","ILA034902","1798","1","ILA235084","田心仔","ILA307866","羅東轉運站","2","2023-01-09"
"2023-01-09","8","IC","iPASS","C01","ILA0622","1766","ILA062201","1766","0","ILA303072","羅東夜市(中山公園)","ILA266471","宜蘭中山公園","1","2023-01-09"
"2023-01-09","17","IC","EasyCard","C01","ILA0348","1797","ILA034802","1797","1","ILA307523","馬賽國小","ILA235032","電信局","1","2023-01-09"
"2023-01-09","6","IC","iPASS","B","ILA0624","1792","ILA062402","1792","1","ILA235080","月眉村","ILA235098","北成","1","2023-01-09"
"2023-01-09","7","IC","EasyCard","A","ILA0333","學50","ILA033301","學50","0","ILA297181","新生里","ILA301729","蘭陽女中","1","2023-01-09"
"2023-01-09","7","IC","EasyCard","C02","ILA0622","1766","ILA062201","1766","0","ILA244701","中興國小","ILA303079","宜蘭火車站(光復路)","1","2023-01-09"
"2023-01-09","6","IC","iPASS","B","ILA0340","學58","ILA034001","學58","0","ILA297072","蘇澳國中","ILA301781","羅東高商","2","2023-01-09"
"2023-01-09","7","IC","EasyCard","C01","ILA0624","1792","ILA062402","1792","1","ILA235089","全家福","ILA280573","羅東夜市(中山公園)","1","2023-01-09"
"2023-01-09","10","IC","iPASS","C01","ILA0786","1786","ILA078601","1786","0","ILA271120","宜蘭轉運站","ILA234723","榮總員山分院","1","2023-01-09"
"2023-01-09","7","IC","EasyCard","A","ILA0341","學59","ILA034101","學59","0","ILA297270","冬山國中","ILA301876","蘇澳海事","1","2023-01-09"
"2023-01-09","17","IC","iPASS","B","ILA0343","1791","ILA034301","1791","0","ILA307864","羅東轉運站","ILA301754","龍德工業區","1","2023-01-09"
"2023-01-09","10","IC","EasyCard","C01","ILA0622","1766","ILA062201","1766","0","ILA297238","博愛醫院","ILA271461","礁溪國小","2","2023-01-09"
"2023-01-09","15","IC","EasyCard","C01","ILA0624","1792","ILA062401","1792","0","ILA307864","羅東轉運站","ILA115970","天送埤","1","2023-01-09"
"2023-01-09","15","IC","iPASS","B","ILA0334","學51","ILA033402","學51","1","ILA301848","宜蘭高中","ILA301825","臨時站","3","2023-01-09"
"2023-01-09","8","IC","EasyCard","C01","ILA0622","1766","ILA062201","1766","0","ILA222168","砂港","ILA244693","聖母醫院","1","2023-01-09"
"2023-01-09","17","IC","EasyCard","C02","ILA0622","1766","ILA062201","1766","0","ILA244887","南方澳","ILA303072","羅東夜市(中山公園)","1","2023-01-09"
"2023-01-09","8","IC","EasyCard","C01","ILA0028","綠28","ILA002801","綠28","0","ILA302880","蘇澳轉運站","ILA297071","聖湖","1","2023-01-09"
"2023-01-09","16","IC","iPASS","B","ILA0335","學52","ILA0335A2","學52A","1","ILA301729","蘭陽女中","ILA297255","八仙橋","1","2023-01-09"
"2023-01-09","17","IC","iPASS","B","ILA0784","1790","ILA078402","1790","1","ILA279232","青雲路","ILA234914","車路頭","2","2023-01-09"
"2023-01-09","18","IC","EasyCard","C09","ILA0112","112","ILA011201","112","0","ILA297138","湯圍溝","ILA296902","大忠路","1","2023-01-09"
"2023-01-09","16","IC","EasyCard","B","ILA0349","1798","ILA034901","1798","0","ILA235039","北成","ILA115964","玉尊宮","1","2023-01-09"
"2023-01-09","7","IC","iPASS","C01","ILA0622","1766","ILA062202","1766","1","ILA116565","頭城站","ILA303078","宜蘭火車站(光復路)","1","2023-01-09"
"2023-01-09","10","IC","iPASS","C01","ILA0343","1791","ILA034302","1791","1","ILA268974","江夏路","ILA234993","隘丁嶺橋","1","2023-01-09"
"2023-01-09","7","IC","EasyCard","A","ILA0624","1792","ILA062402","1792","1","ILA241571","大坑","ILA280573","羅東夜市(中山公園)","1","2023-01-09"
"2023-01-09","10","IC","iPASS","C01","ILA0784","1790","ILA078401","1790","0","ILA234592","北門","ILA115497","頭城站","1","2023-01-09"
"2023-01-09","10","IC","iPASS","C01","ILA0345","1794","ILA034501","1794","0","ILA292312","公正國小","ILA235198","清水溝","1","2023-01-09"
"2023-01-09","19","IC","iPASS","C01","ILA0622","1766","ILA062202","1766","1","ILA307864","羅東轉運站","ILA244885","南興里","1","2023-01-09"
"2023-01-09","6","IC","iPASS","B","ILA0343","1791","ILA034301","1791","0","ILA234965","文化國中","ILA244842","湧泉","1","2023-01-09"
"2023-01-09","9","IC","EasyCard","C01","ILA0622","1766","ILA062201","1766","0","ILA244431","冬山","ILA244693","聖母醫院","1","2023-01-09"
"2023-01-09","7","IC","iPASS","B","ILA0333","學50","ILA033301","學50","0","ILA301864","礁溪湯圍溝","ILA301729","蘭陽女中","1","2023-01-09"
"2023-01-09","13","IC","EasyCard","A","ILA0583","綠19","ILA058301","綠19","0","ILA304636","頭城站","ILA304656","天公廟(大里遊客中心)","1","2023-01-09"
"2023-01-09","17","IC","EasyCard","B","ILA0348","1797","ILA034801","1797","0","ILA307864","羅東轉運站","ILA234960","龍德里","1","2023-01-09"
"2023-01-09","8","IC","iPASS","C01","ILA0028","綠28","ILA002801","綠28","0","ILA308292","江夏路","ILA302880","蘇澳轉運站","1","2023-01-09"
"2023-01-09","13","IC","iPASS","C01","ILA0583","綠19","ILA058302","綠19","1","ILA304647","外澳(外澳火車站)","ILA299137","礁溪轉運站","1","2023-01-09"
"2023-01-09","17","IC","EasyCard","C01","ILA0622","1766","ILA062202","1766","1","ILA300400","宜蘭轉運站","ILA244424","中興國小","1","2023-01-09"
"2023-01-09","9","IC","iPASS","C01","ILA0343","1791","ILA034301","1791","0","ILA234929","電信局","ILA234937","五結","1","2023-01-09"
"2023-01-09","16","IC","EasyCard","C01","ILA0028","綠28","ILA002801","綠28","0","ILA308291","南興里","ILA297072","蘇澳國中","1","2023-01-09"
"2023-01-09","17","IC","iPASS","C02","ILA0112","112","ILA011201","112","0","ILA297138","湯圍溝","ILA296902","大忠路","1","2023-01-09"
"2023-01-09","7","IC","iPASS","C01","ILA0622","1766","ILA062201","1766","0","ILA222194","北門","ILA271463","礁溪電池廠","1","2023-01-09"
"2023-01-09","7","IC","EasyCard","C01","ILA0622","1766","ILA062202","1766","1","ILA244417","宜蘭運動公園","ILA302787","羅東夜市(中山公園)","1","2023-01-09"
"2023-01-09","13","IC","iPASS","C01","ILA0018","綠18","ILA001802","綠18","1","ILA302499","後埤","ILA302500","壯圍鄉公所","1","2023-01-09"
"2023-01-09","8","IC","iPASS","C01","ILA0624","1792","ILA062401","1792","0","ILA235388","羅東火車站","ILA115967","三星一站","1","2023-01-09"
"2023-01-09","16","IC","iPASS","B","ILA0622","1766","ILA062202","1766","1","ILA244842","湧泉","ILA268973","江夏路","2","2023-01-09"
"2023-01-09","7","IC","iPASS","C01","ILA0783","1785","ILA078302","1785","1","ILA234687","明光寺","ILA234694","員山公園","1","2023-01-09"
"2023-01-09","18","IC","EasyCard","C02","ILA0622","1766","ILA062202","1766","1","ILA302595","宜蘭中山公園","ILA307864","羅東轉運站","1","2023-01-09"
"2023-01-09","20","IC","iPASS","B","ILA0622","1766","ILA062202","1766","1","ILA244319","蘭陽女中","ILA302787","羅東夜市(中山公園)","3","2023-01-09"
"2023-01-09","16","IC","EasyCard","A","ILA0622","1766","ILA062201","1766","0","ILA244698","復興路口","ILA222182","二結村","1","2023-01-09"
"2023-01-09","9","IC","EasyCard","A","ILA0343","1791","ILA034302","1791","1","ILA235024","五結","ILA307866","羅東轉運站","1","2023-01-09"
"2023-01-09","20","IC","EasyCard","B","ILA0624","1792","ILA062401","1792","0","ILA115944","羅東夜市(中山公園)","ILA235039","北成","1","2023-01-09"
"2023-01-09","17","IC","EasyCard","B","ILA0624","1792","ILA062402","1792","1","ILA116028","大埔","ILA235032","電信局","1","2023-01-09"
"2023-01-09","17","IC","EasyCard","A","ILA0622","1766","ILA062202","1766","1","ILA302579","烏石港轉運站","ILA302785","礁溪轉運站","2","2023-01-09"
"2023-01-09","6","IC","iPASS","B","ILA0624","1792","ILA062402","1792","1","ILA116029","玉尊宮","ILA235098","北成","2","2023-01-09"
"2023-01-09","8","IC","iPASS","C01","ILA0786","1786","ILA078601","1786","0","ILA271120","宜蘭轉運站","ILA234722","內城","1","2023-01-09"
"2023-01-09","6","IC","iPASS","B","ILA0334","學51","ILA033401","學51","0","ILA297078","羅東轉運站","ILA301848","宜蘭高中","13","2023-01-09"
"2023-01-09","18","IC","EasyCard","A","ILA0624","1792","ILA062401","1792","0","ILA307864","羅東轉運站","ILA235040","水源地","1","2023-01-09"
"2023-01-09","18","IC","iPASS","A","ILA0624","1792","ILA062401","1792","0","ILA115944","羅東夜市(中山公園)","ILA115965","大埔","1","2023-01-09"
"2023-01-09","10","IC","EasyCard","B","ILA0281","281","ILA028101","281","0","ILA290082","羅東後火車站(羅東轉運站)","ILA290551","橫圳路口","3","2023-01-09"
"2023-01-09","19","IC","EasyCard","A","ILA0622","1766","ILA062201","1766","0","ILA222194","北門","ILA244860","十六結","1","2023-01-09"
"2023-01-09","16","IC","EasyCard","A","ILA0622","1766","ILA062201","1766","0","ILA259431","第一銀行","ILA244415","協天廟","1","2023-01-09"
"2023-01-09","10","IC","icash","A","ILA0622","1766","ILA062202","1766","1","ILA116565","頭城站","ILA271473","第一銀行","1","2023-01-09"
"2023-01-09","9","IC","EasyCard","C01","ILA0028","綠28","ILA002801","綠28","0","ILA302880","蘇澳轉運站","ILA308289","內埤海邊","1","2023-01-09"
"2023-01-09","15","IC","EasyCard","C01","ILA0622","1766","ILA062202","1766","1","ILA302785","礁溪轉運站","ILA271473","第一銀行","1","2023-01-09"
"2023-01-09","17","IC","iPASS","B","ILA0622","1766","ILA062202","1766","1","ILA115465","頭城家商","ILA300400","宜蘭轉運站","1","2023-01-09"
"2023-01-09","17","IC","iPASS","B","ILA0349","1798","ILA034901","1798","0","ILA115967","三星一站","ILA235347","玉蘭","1","2023-01-09"
"2023-01-09","7","IC","EasyCard","B","ILA0334","學51","ILA0334A1","學51A","0","ILA297223","石油公司","ILA301729","蘭陽女中","2","2023-01-09"
"2023-01-09","10","IC","EasyCard","C01","ILA0583","綠19","ILA058301","綠19","0","ILA304636","頭城站","ILA306172","馬崗 (三貂角燈塔)","1","2023-01-09"
"2023-01-09","16","IC","EasyCard","B","ILA0624","1792","ILA062402","1792","1","ILA116028","大埔","ILA235033","羅東火車站","3","2023-01-09"
"2023-01-09","7","IC","EasyCard","C09","ILA0335","學52","ILA033501","學52","0","ILA301835","清水橋","ILA301729","蘭陽女中","1","2023-01-09"
"2023-01-09","16","IC","EasyCard","A","ILA0345","1794","ILA0345B2","1794B","1","ILA302927","尚貴","ILA235032","電信局","1","2023-01-09"
"2023-01-09","7","IC","iPASS","B","ILA0333","學50","ILA033301","學50","0","ILA290870","頭城家商","ILA301848","宜蘭高中","1","2023-01-09"
"2023-01-09","19","IC","EasyCard","C02","ILA0624","1792","ILA062401","1792","0","ILA307864","羅東轉運站","ILA115967","三星一站","2","2023-01-09"
"2023-01-09","11","IC","iPASS","C01","ILA0343","1791","ILA034302","1791","1","ILA268974","江夏路","ILA235001","龍德里","1","2023-01-09"
"2023-01-09","6","IC","iPASS","B","ILA0339","學57","ILA0339A1","學57A","0","ILA301712","區界","ILA307858","羅東高商","3","2023-01-09"
"2023-01-09","19","IC","iPASS","B","ILA0622","1766","ILA062202","1766","1","ILA244319","蘭陽女中","ILA292408","羅莊社區2站","1","2023-01-09"
"2023-01-09","18","IC","iPASS","C01","ILA0622","1766","ILA062202","1766","1","ILA244381","冬山國中","ILA302879","蘇澳轉運站","1","2023-01-09"
"2023-01-09","14","IC","EasyCard","C01","ILA0349","1798","ILA034902","1798","1","ILA116023","天送埤","ILA307866","羅東轉運站","1","2023-01-09"
"2023-01-09","8","IC","EasyCard","C01","ILA0784","1790","ILA078402","1790","1","ILA234906","竹安國小","ILA302595","宜蘭中山公園","1","2023-01-09"
"2023-01-09","6","IC","iPASS","B","ILA0624","1792","ILA062401","1792","0","ILA115944","羅東夜市(中山公園)","ILA115965","大埔","1","2023-01-09"
"2023-01-09","10","IC","EasyCard","A","ILA0343","1791","ILA034302","1791","1","ILA235002","區界","ILA235032","電信局","1","2023-01-09"
"2023-01-09","16","IC","iPASS","B","ILA0336","學53","ILA033602","學53","1","ILA307284","蘭陽女中","ILA301744","利澤簡","3","2023-01-09"
"2023-01-09","14","IC","EasyCard","A","ILA0622","1766","ILA062201","1766","0","ILA244888","南興里","ILA307864","羅東轉運站","1","2023-01-09"
"2023-01-09","13","IC","EasyCard","C01","ILA0345","1794","ILA0345B2","1794B","1","ILA235245","頂大義","ILA235033","羅東火車站","1","2023-01-09"
"2023-01-09","16","IC","EasyCard","A","ILA0112","112","ILA011201","112","0","ILA296014","礁溪轉運站","ILA296893","礁溪國小","1","2023-01-09"
"2023-01-09","7","IC","EasyCard","A","ILA0343","1791","ILA034301","1791","0","ILA234937","五結","ILA302879","蘇澳轉運站","1","2023-01-09"
"2023-01-09","10","IC","EasyCard","C01","ILA0343","1791","ILA034302","1791","1","ILA268974","江夏路","ILA244934","蘇澳國小","1","2023-01-09"
"2023-01-09","9","IC","EasyCard","C01","ILA0350","1799","ILA035001","1799","0","ILA234971","聖湖","ILA235589","永樂國小","1","2023-01-09"
"2023-01-09","17","IC","iPASS","C01","ILA0348","1797","ILA034801","1797","0","ILA234937","五結","ILA263062","親水公園","1","2023-01-09"
"2023-01-09","18","IC","iPASS","B","ILA0622","1766","ILA062202","1766","1","ILA115465","頭城家商","ILA303078","宜蘭火車站(光復路)","1","2023-01-09"
"2023-01-09","9","IC","EasyCard","C01","ILA0624","1792","ILA062402","1792","1","ILA116026","三星一站","ILA235100","成功派出所(文化工場)","1","2023-01-09"
"2023-01-09","9","IC","EasyCard","C01","ILA0345","1794","ILA034502","1794","1","ILA235253","大洲路","ILA307866","羅東轉運站","1","2023-01-09"
"2023-01-09","6","IC","icash","A","ILA0783","1785","ILA078302","1785","1","ILA234692","員山溫泉","ILA116472","金六結","1","2023-01-09"
"2023-01-09","18","IC","EasyCard","A","ILA0622","1766","ILA062202","1766","1","ILA300400","宜蘭轉運站","ILA244418","宜蘭縣政府","1","2023-01-09"
"2023-01-09","10","IC","EasyCard","A","ILA0783","1785","ILA078301","1785","0","ILA266471","宜蘭中山公園","ILA115714","七結","1","2023-01-09"
"2023-01-09","17","IC","EasyCard","A","ILA0622","1766","ILA062202","1766","1","ILA115943","綠九市場","ILA244770","復興路口","1","2023-01-09"
"2023-01-09","15","IC","iPASS","C01","ILA0343","1791","ILA034301","1791","0","ILA234929","電信局","ILA234965","文化國中","1","2023-01-09"
"2023-01-09","17","IC","EasyCard","A","ILA0622","1766","ILA062202","1766","1","ILA244423","石油公司","ILA307864","羅東轉運站","1","2023-01-09"
"2023-01-09","13","IC","EasyCard","A","ILA0622","1766","ILA062201","1766","0","ILA244936","蘇澳國中","ILA244427","香和","1","2023-01-09"
"2023-01-09","17","IC","iPASS","B","ILA0783","1785","ILA078301","1785","0","ILA303088","宜蘭火車站(光復路)","ILA234666","湖東","1","2023-01-09"
"2023-01-09","17","IC","EasyCard","A","ILA0622","1766","ILA062202","1766","1","ILA115465","頭城家商","ILA247515","四城","1","2023-01-09"
"2023-01-09","5","IC","EasyCard","A","ILA0346","1795","ILA034601","1795","0","ILA307864","羅東轉運站","ILA235281","鼻頭橋","1","2023-01-09"
"2023-01-09","17","IC","EasyCard","A","ILA0343","1791","ILA034302","1791","1","ILA235009","利澤簡","ILA235016","清水大鎮","1","2023-01-09"
"2023-01-09","7","IC","iPASS","C01","ILA0623","1767","ILA0623A1","1767A","0","ILA303084","義成路口","ILA222194","北門","1","2023-01-09"
"2023-01-09","16","IC","EasyCard","A","ILA0339","學57","ILA0339A2","學57A","1","ILA307859","羅東高商","ILA301744","利澤簡","5","2023-01-09"
"2023-01-09","16","IC","iPASS","B","ILA0334","學51","ILA033402","學51","1","ILA301729","蘭陽女中","ILA301789","羅東夜市(中山公園)","2","2023-01-09"
"2023-01-09","7","IC","EasyCard","B","ILA0343","1791","ILA034302","1791","1","ILA235006","下興南路","ILA235032","電信局","1","2023-01-09"
"2023-01-09","17","IC","EasyCard","A","ILA0622","1766","ILA062201","1766","0","ILA268974","江夏路","ILA297069","中山路","1","2023-01-09"
"2023-01-09","21","IC","iPASS","C01","ILA0112","112","ILA011201","112","0","ILA296014","礁溪轉運站","ILA291092","湯圍溝(仁愛路)","1","2023-01-09"
"2023-01-09","17","IC","iPASS","A","ILA0348","1797","ILA034801","1797","0","ILA234929","電信局","ILA301754","龍德工業區","1","2023-01-09"
"2023-01-09","19","IC","EasyCard","C01","ILA0622","1766","ILA062202","1766","1","ILA244775","聖母醫院","ILA244818","義和","1","2023-01-09"
"2023-01-09","6","IC","iPASS","B","ILA0348","1797","ILA034802","1797","1","ILA241662","岳明新村","ILA234996","文化國中","1","2023-01-09"
"2023-01-09","13","IC","EasyCard","C01","ILA0622","1766","ILA062201","1766","0","ILA244698","復興路口","ILA244764","蘭陽女中","1","2023-01-09"
"2023-01-09","8","IC","iPASS","B","ILA0622","1766","ILA062202","1766","1","ILA244826","東城","ILA244839","蘇澳國中","1","2023-01-09"
"2023-01-09","6","IC","iPASS","B","ILA0339","學57","ILA033901","學57","0","ILA301704","馬賽郵局","ILA301779","羅東高中","1","2023-01-09"
"2023-01-09","7","IC","EasyCard","A","ILA0338","學56","ILA033801","學56","0","ILA297196","綠九市場","ILA307858","羅東高商","2","2023-01-09"
"2023-01-09","12","IC","iPASS","B","ILA0343","1791","ILA034302","1791","1","ILA116802","加油站","ILA235033","羅東火車站","1","2023-01-09"
"2023-01-09","7","IC","iPASS","B","ILA0622","1766","ILA062202","1766","1","ILA244818","義和","ILA244839","蘇澳國中","1","2023-01-09"
"2023-01-09","11","IC","EasyCard","A","ILA0622","1766","ILA062201","1766","0","ILA303080","蘭陽別院(念佛會)","ILA115327","二城國小","1","2023-01-09"
